intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 158.8693966173612, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 348.9893966173612, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 511.8693966173612, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 987.0593966173612, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1314.5993966173614, 'y'))",2025-09-09 00:12:40,1,75.43,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 179.82256505147726, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 369.94256505147723, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 532.8225650514772, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1008.0125650514773, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1335.5525650514774, 'G'))",2025-09-09 00:12:40,1,72.97,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 18.519231283704162, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 208.63923128370416, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 371.5192312837042, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 846.7092312837042, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1174.2492312837044, 'r'))",2025-09-09 00:12:40,1,58.16,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 200.09215835967, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 390.21215835966996, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 553.09215835967, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1028.2821583596701, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1355.8221583596703, 'G'))",2025-09-09 00:12:40,1,76.59,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 221.36671625162563, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 411.4867162516256, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 574.3667162516256, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1049.5567162516256, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1377.0967162516258, 'G'))",2025-09-09 00:12:40,1,73.33,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 241.73653520252225, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 431.8565352025223, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 594.7365352025223, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1069.9265352025225, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1397.4665352025227, 'G'))",2025-09-09 00:12:40,1,64.9,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 259.76454400686265, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 449.88454400686265, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 612.7645440068627, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1087.9545440068628, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1415.494544006863, 'G'))",2025-09-09 00:12:40,1,57.27,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 275.6718092535086, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 465.79180925350863, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 628.6718092535086, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1103.8618092535087, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1431.4018092535089, 'r'))",2025-09-09 00:12:40,1,50.5,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 289.700948049969, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 479.820948049969, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 642.700948049969, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1117.890948049969, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1445.4309480499692, 'r'))",2025-09-09 00:12:40,1,41.91,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 301.341884889862, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 491.461884889862, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 654.3418848898621, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1129.531884889862, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1457.0718848898623, 'r'))",2025-09-09 00:12:40,1,36.21,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 311.399081771424, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 501.519081771424, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 664.399081771424, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1139.589081771424, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1467.1290817714241, 'r'))",2025-09-09 00:12:40,1,28.5,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 319.31564020568925, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 509.43564020568925, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 672.3156402056893, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1147.5056402056891, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1475.0456402056893, 'r'))",2025-09-09 00:12:40,1,20.16,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 324.9142607918894, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 515.0342607918894, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 677.9142607918894, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1153.1042607918894, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1480.6442607918896, 'r'))",2025-09-09 00:12:40,1,35.92,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 334.8912329746578, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 525.0112329746578, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 687.8912329746578, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1163.0812329746577, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1490.621232974658, 'r'))",2025-09-09 00:12:40,1,48.47,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 34.67543743273024, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 224.79543743273024, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 387.6754374327303, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 862.8654374327303, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1190.4054374327304, 'r'))",2025-09-09 00:12:40,1,73.27,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 55.026936766779684, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 245.14693676677967, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 408.02693676677967, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 883.2169367667797, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1210.7569367667797, 'r'))",2025-09-09 00:12:40,1,74.38,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 6.594829171632504, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 196.71482917163252, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 359.59482917163257, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 834.7848291716326, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1162.3248291716327, 'r'))",2025-09-09 00:12:40,1,42.93,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 75.68883215102527, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 265.8088321510253, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 428.6888321510253, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 903.8788321510253, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1231.4188321510255, 'r'))",2025-09-09 00:12:40,1,75.79,0.0,40.0,0.0,40.0
"(('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 96.74214691610426, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 286.8621469161043, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 449.7421469161043, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 924.9321469161043, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1252.4721469161045, 'r'))",2025-09-09 00:12:40,1,73.22,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1.0054837200245146, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 476.1954837200245, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 803.7354837200245, 'r'))",2025-09-09 00:12:40,1,0.04,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1.015242981904656, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 476.2052429819047, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 803.7452429819047, 'r'))",2025-09-09 00:12:40,1,0.11,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1.045778673631581, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 476.23577867363167, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 803.7757786736316, 'r'))",2025-09-09 00:12:40,1,0.17,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1.0928675760065758, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 476.28286757600665, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 803.8228675760066, 'r'))",2025-09-09 00:12:40,1,2.2,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1.7042290121971675, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 476.89422901219723, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 804.4342290121973, 'r'))",2025-09-09 00:12:40,1,2.93,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 102.4411931076674, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 577.6311931076674, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 905.1711931076674, 'G'))",2025-09-09 00:12:40,1,50.19,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 116.38181105236525, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 591.5718110523653, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 919.1118110523654, 'G'))",2025-09-09 00:12:40,1,52.22,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 130.8885550997611, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 606.0785550997612, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 933.6185550997612, 'r'))",2025-09-09 00:12:40,1,54.72,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 146.08910273129027, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 621.2791027312902, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 948.8191027312902, 'r'))",2025-09-09 00:12:40,1,53.58,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 16.511993289700065, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 491.7019932897001, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 819.2419932897002, 'y'))",2025-09-09 00:12:40,1,49.4,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 160.9736082894844, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 636.1636082894843, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 963.7036082894842, 'r'))",2025-09-09 00:12:40,1,44.61,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 2.519469429911517, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 477.70946942991156, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 805.2494694299115, 'r'))",2025-09-09 00:12:40,1,17.09,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 30.233663019913323, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 505.4236630199134, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 832.9636630199135, 'y'))",2025-09-09 00:12:40,1,51.86,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 44.63873281670275, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 519.8287328167028, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 847.3687328167028, 'y'))",2025-09-09 00:12:40,1,50.93,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 58.78539525219897, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 533.9753952521991, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 861.515395252199, 'G'))",2025-09-09 00:12:40,1,52.51,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 7.265731359805791, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 482.4557313598059, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 809.995731359806, 'r'))",2025-09-09 00:12:40,1,33.29,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 73.37250839956948, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 548.5625083995695, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 876.1025083995695, 'G'))",2025-09-09 00:12:40,1,53.2,0.0,40.0,0.0,40.0
"(('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 88.1499451645287, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 563.3399451645288, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 890.8799451645287, 'G'))",2025-09-09 00:12:40,1,51.45,0.0,40.0,0.0,40.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.00101208525043, 'r'),)",2025-09-09 00:13:10,1,0.0,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.0011189925260027, 'r'),)",2025-09-09 00:13:10,1,0.0,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.001731033319679, 'r'),)",2025-09-09 00:13:10,1,0.0,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.0027993060822382, 'r'),)",2025-09-09 00:13:10,1,0.04,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.0144943426919895, 'r'),)",2025-09-09 00:13:10,1,0.15,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.0554883878964034, 'r'),)",2025-09-09 00:13:10,1,1.15,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.3756588629918696, 'r'),)",2025-09-09 00:13:10,1,2.24,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 1.9989901077101209, 'r'),)",2025-09-09 00:13:10,1,16.51,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 104.93223160168714, 'G'),)",2025-09-09 00:13:10,1,53.03,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 119.66159934893787, 'G'),)",2025-09-09 00:13:10,1,54.05,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 134.67573078946262, 'G'),)",2025-09-09 00:13:10,1,52.16,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 149.1644170107649, 'r'),)",2025-09-09 00:13:10,1,53.88,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 15.671587007384609, 'r'),)",2025-09-09 00:13:10,1,48.4,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 164.1323687220785, 'r'),)",2025-09-09 00:13:10,1,54.72,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 179.3324127055564, 'r'),)",2025-09-09 00:13:10,1,52.74,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 193.98284301453705, 'r'),)",2025-09-09 00:13:10,1,51.64,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 208.32621153568334, 'r'),)",2025-09-09 00:13:10,1,55.19,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 223.65630847947602, 'r'),)",2025-09-09 00:13:10,1,51.86,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 238.06284248967097, 'r'),)",2025-09-09 00:13:10,1,56.06,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 253.63524643730725, 'r'),)",2025-09-09 00:13:10,1,53.69,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 268.5497945286413, 'r'),)",2025-09-09 00:13:10,1,52.88,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 283.2400268313509, 'r'),)",2025-09-09 00:13:10,1,44.77,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 29.116465336770872, 'y'),)",2025-09-09 00:13:10,1,52.07,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 295.6766670777917, 'r'),)",2025-09-09 00:13:10,1,39.88,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 306.754064303142, 'r'),)",2025-09-09 00:13:10,1,33.14,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 315.9598596373006, 'r'),)",2025-09-09 00:13:10,1,25.66,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 323.0887904063419, 'r'),)",2025-09-09 00:13:10,1,41.86,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 334.71772117538325, 'r'),)",2025-09-09 00:13:10,1,52.61,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 349.3306459735885, 'r'),)",2025-09-09 00:13:10,1,52.44,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 363.89640159642227, 'r'),)",2025-09-09 00:13:10,1,53.71,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 378.8146693320747, 'r'),)",2025-09-09 00:13:10,1,55.91,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 394.344699174658, 'r'),)",2025-09-09 00:13:10,1,53.42,0.0,30.0,0.0,30.0
"(('cluster_246155642_2577843538_5254815019_5254815020_#3more', 0, 409.1836011337613, 'r'),)",2025-09-09 00:13:10,1,53.99,0.0,30.0,0.0,30.0
